t1,t2,similarity
167026,167027,0.6
90320,90321,0.6
176088,176089,0.6
158066,158067,0.6
102226,102227,0.6
185025,185026,0.6
97855,97856,0.6
84311,84312,0.6
187930,187931,0.6
8615,8616,0.6
35876,35877,0.6
147180,147181,0.6
85592,85593,0.6
30999,31000,0.6
12855,12856,0.6
106455,106456,0.6
177111,177112,0.6
156200,156201,0.6
170483,170484,0.6
157821,157822,0.6
189000,189001,0.6
21824,21825,0.6
78450,78451,0.6
177567,177568,0.6
8830,8831,0.6
74246,74247,0.6
38032,38033,0.6
42759,42760,0.6
80230,80231,0.6
152057,152058,0.6
176263,176264,0.6
151386,151387,0.6
41079,41080,0.6
142320,142321,0.6
548,549,0.6
61138,61139,0.6
175796,175797,0.6
125166,125167,0.6
39845,39846,0.6
96621,96622,0.6
62266,62267,0.6
64251,64252,0.6
87237,87238,0.6
110745,110746,0.6
180410,180411,0.6
177450,177451,0.6
91360,91361,0.6
94414,94415,0.6
55142,55143,0.6
35081,35082,0.6
141722,141723,0.6
70600,70601,0.6
124801,124802,0.6
5098,5099,0.6
179186,179187,0.6
69874,69875,0.6
142315,142316,0.6
105653,105654,0.6
179007,179008,0.6
145501,145502,0.6
181302,181303,0.6
78751,78752,0.6
64588,64589,0.6
144024,144025,0.6
10059,10060,0.6
58511,58512,0.6
104188,104189,0.6
142659,142660,0.6
39890,39891,0.6
117044,117045,0.6
10929,10930,0.6
101500,101501,0.6
29524,29525,0.6
89898,89899,0.6
120759,120760,0.6
183053,183054,0.6
174704,174705,0.6
97689,97690,0.6
21625,21626,0.6
107994,107995,0.6
121860,121861,0.6
150374,150375,0.6
155439,155440,0.6
64778,64779,0.6
131152,131153,0.6
148802,148803,0.6
121818,121819,0.6
116101,116102,0.6
14321,14322,0.6
5586,5587,0.6
28890,28891,0.6
15388,15389,0.6
105218,105219,0.6
170944,170945,0.6
72513,72514,0.6
84773,84774,0.6
3049,3050,0.6
36163,36164,0.6
156250,156251,0.6
117063,117064,0.6
99964,99965,0.6
95025,95026,0.6
26903,26904,0.6
183257,183258,0.6
53988,53989,0.6
12061,12062,0.6
62188,62189,0.6
115981,115982,0.6
16102,16103,0.6
115774,115775,0.6
164706,164707,0.6
164020,164021,0.6
14256,14257,0.6
46231,46232,0.6
40391,40392,0.6
76469,76470,0.6
53530,53531,0.6
141693,141694,0.6
1354,1355,0.6
50812,50813,0.6
116046,116047,0.6
65278,65279,0.6
182458,182459,0.6
39854,39855,0.6
25618,25619,0.6
1392,1393,0.6
56709,56710,0.6
129751,129752,0.6
97964,97965,0.6
77107,77108,0.6
57638,57639,0.6
99592,99593,0.6
153619,153620,0.6
45910,45911,0.6
112805,112806,0.6
36615,36616,0.6
111274,111275,0.6
161406,161407,0.6
179415,179416,0.6
130169,130170,0.6
98247,98248,0.6
168102,168103,0.6
88132,88133,0.6
51563,51564,0.6
149000,149001,0.6
136366,136367,0.6
27264,27265,0.6
20550,20551,0.6
153659,153660,0.6
51171,51172,0.6
16641,16642,0.6
51754,51755,0.6
138535,138536,0.6
84258,84259,0.6
181776,181777,0.6
20626,20627,0.6
91047,91048,0.6
152948,152949,0.6
35027,35028,0.6
136656,136657,0.6
31718,31719,0.6
133973,133974,0.6
41195,41196,0.6
71586,71587,0.6
175464,175465,0.6
147547,147548,0.6
37094,37095,0.6
154639,154640,0.6
81891,81892,0.6
86032,86033,0.6
71320,71321,0.6
119552,119553,0.6
157222,157223,0.6
47095,47096,0.6
16661,16662,0.6
49900,49901,0.6
132446,132447,0.6
173258,173259,0.6
21701,21702,0.6
180596,180597,0.6
79096,79097,0.6
37334,37335,0.6
160078,160079,0.6
171867,171868,0.6
107949,107950,0.6
75014,75015,0.6
184999,185000,0.6
39460,39461,0.6
76157,76158,0.6
127841,127842,0.6
83293,83294,0.6
127360,127361,0.6
70162,70163,0.6
164481,164482,0.6
60597,60598,0.6
180117,180118,0.6
25533,25534,0.6
43222,43223,0.6
97922,97923,0.6
512,513,0.6
85035,85036,0.6
123982,123983,0.6
42213,42214,0.6
2869,2870,0.6
2277,2278,0.6
2119,2120,0.6
66460,66461,0.6
62296,62297,0.6
63502,63503,0.6
129874,129875,0.6
17478,17479,0.6
83796,83797,0.6
16477,16478,0.6
178978,178979,0.6
170526,170527,0.6
1857,1858,0.6
146921,146922,0.6
120577,120578,0.6
128652,128653,0.6
93751,93752,0.6
42650,42651,0.6
116040,116041,0.6
84490,84491,0.6
8037,8038,0.6
173444,173445,0.6
98580,98581,0.6
56801,56802,0.6
89075,89076,0.6
138050,138051,0.6
19477,19478,0.6
44801,44802,0.6
132147,132148,0.6
40292,40293,0.6
171695,171696,0.6
174927,174928,0.6
136659,136660,0.6
63006,63007,0.6
166251,166252,0.6
34662,34663,0.6
75104,75105,0.6
22597,22598,0.6
123550,123551,0.6
138722,138723,0.6
139217,139218,0.6
144474,144475,0.6
49731,49732,0.6
170038,170039,0.6
55188,55189,0.6
45780,45781,0.6
140091,140092,0.6
169518,169519,0.6
59068,59069,0.6
101358,101359,0.6
155657,155658,0.6
173612,173613,0.6
185198,185199,0.6
50210,50211,0.6
12535,12536,0.6
184451,184452,0.6
13370,13371,0.6
133806,133807,0.6
123082,123083,0.6
69470,69471,0.6
115404,115405,0.6
49564,49565,0.6
42439,42440,0.6
50260,50261,0.6
46677,46678,0.6
171039,171040,0.6
97781,97782,0.6
143880,143881,0.6
12809,12810,0.6
88539,88540,0.6
110888,110889,0.6
100126,100127,0.6
128548,128549,0.6
135692,135693,0.6
84713,84714,0.6
71079,71080,0.6
45825,45826,0.6
32156,32157,0.6
83628,83629,0.6
120735,120736,0.6
43093,43094,0.6
103735,103736,0.6
94072,94073,0.6
181793,181794,0.6
11060,11061,0.6
185506,185507,0.6
54085,54086,0.6
34022,34023,0.6
102285,102286,0.6
64841,64842,0.6
78133,78134,0.6
89239,89240,0.6
78445,78446,0.6
184153,184154,0.6
165056,165057,0.6
167033,167034,0.6
55012,55013,0.6
68384,68385,0.6
167561,167562,0.6
129138,129139,0.6
43915,43916,0.6
116710,116711,0.6
23791,23792,0.6
54596,54597,0.6
188344,188345,0.6
118901,118902,0.6
187577,187578,0.6
164770,164771,0.6
111579,111580,0.6
137276,137277,0.6
165097,165098,0.6
144375,144376,0.6
84755,84756,0.6
34578,34579,0.6
179125,179126,0.6
79257,79258,0.6
108131,108132,0.6
109783,109784,0.6
91302,91303,0.6
144895,144896,0.6
6195,6196,0.6
113205,113206,0.6
88175,88176,0.6
33419,33420,0.6
40359,40360,0.6
87036,87037,0.6
9341,9342,0.6
27701,27702,0.6
179344,179345,0.6
158150,158151,0.6
118997,118998,0.6
122542,122543,0.6
5579,5580,0.6
20242,20243,0.6
118635,118636,0.6
91346,91347,0.6
180338,180339,0.6
35245,35246,0.6
97272,97273,0.6
162656,162657,0.6
89250,89251,0.6
8516,8517,0.6
86425,86426,0.6
115997,115998,0.6
10985,10986,0.6
163763,163764,0.6
61174,61175,0.6
135150,135151,0.6
152745,152746,0.6
139620,139621,0.6
55472,55473,0.6
101465,101466,0.6
109685,109686,0.6
153653,153654,0.6
121644,121645,0.6
44231,44232,0.6
155775,155776,0.6
52950,52951,0.6
76807,76808,0.6
33384,33385,0.6
144244,144245,0.6
158341,158342,0.6
92818,92819,0.6
125080,125081,0.6
183892,183893,0.6
98048,98049,0.6
85284,85285,0.6
157850,157851,0.6
110074,110075,0.6
180246,180247,0.6
73717,73718,0.6
21766,21767,0.6
90845,90846,0.6
58252,58253,0.6
21973,21974,0.6
99957,99958,0.6
130923,130924,0.6
41255,41256,0.6
85793,85794,0.6
9990,9991,0.6
90295,90296,0.6
18384,18385,0.6
91594,91595,0.6
25125,25126,0.6
75592,75593,0.6
135434,135435,0.6
113532,113533,0.6
44776,44777,0.6
153431,153432,0.6
29382,29383,0.6
83564,83565,0.6
104430,104431,0.6
74522,74523,0.6
71732,71733,0.6
65571,65572,0.6
41267,41268,0.6
143677,143678,0.6
49840,49841,0.6
130373,130374,0.6
169658,169659,0.6
61376,61377,0.6
39227,39228,0.6
181032,181033,0.6
150557,150558,0.6
3026,3027,0.6
28685,28686,0.6
127689,127690,0.6
46125,46126,0.6
147929,147930,0.6
54837,54838,0.6
54269,54270,0.6
142105,142106,0.6
64271,64272,0.6
169540,169541,0.6
164738,164739,0.6
99164,99165,0.6
105681,105682,0.6
57569,57570,0.6
49514,49515,0.6
34993,34994,0.6
123250,123251,0.6
46856,46857,0.6
19701,19702,0.6
186625,186626,0.6
49774,49775,0.6
102217,102218,0.6
85854,85855,0.6
16718,16719,0.6
173641,173642,0.6
124502,124503,0.6
53281,53282,0.6
37396,37397,0.6
96767,96768,0.6
17279,17280,0.6
184998,184999,0.6
44613,44614,0.6
163485,163486,0.6
27818,27819,0.6
4743,4744,0.6
76221,76222,0.6
105451,105452,0.6
141908,141909,0.6
174312,174313,0.6
51364,51365,0.6
121592,121593,0.6
128432,128433,0.6
20166,20167,0.6
89611,89612,0.6
14491,14492,0.6
143204,143205,0.6
94158,94159,0.6
113221,113222,0.6
182657,182658,0.6
89397,89398,0.6
159144,159145,0.6
150619,150620,0.6
50156,50157,0.6
4741,4742,0.6
5509,5510,0.6
128641,128642,0.6
123718,123719,0.6
52172,52173,0.6
47196,47197,0.6
173354,173355,0.6
120643,120644,0.6
31206,31207,0.6
85376,85377,0.6
99451,99452,0.6
177472,177473,0.6
122370,122371,0.6
72642,72643,0.6
114840,114841,0.6
66819,66820,0.6
7086,7087,0.6
161274,161275,0.6
2415,2416,0.6
155086,155087,0.6
174885,174886,0.6
1666,1667,0.6
60106,60107,0.6
15243,15244,0.6
81999,82000,0.6
53398,53399,0.6
186657,186658,0.6
60316,60317,0.6
19614,19615,0.6
149324,149325,0.6
139283,139284,0.6
84420,84421,0.6
161059,161060,0.6
124552,124553,0.6
39503,39504,0.6
125870,125871,0.6
25221,25222,0.6
182051,182052,0.6
180105,180106,0.6
98923,98924,0.6
133371,133372,0.6
6986,6987,0.6
165138,165139,0.6
66110,66111,0.6
12839,12840,0.6
106667,106668,0.6
34131,34132,0.6
176696,176697,0.6
113397,113398,0.6
64066,64067,0.6
118463,118464,0.6
92728,92729,0.6
29926,29927,0.6
64856,64857,0.6
119137,119138,0.6
132216,132217,0.6
115362,115363,0.6
100159,100160,0.6
27460,27461,0.6
118636,118637,0.6
8812,8813,0.6
32341,32342,0.6
51503,51504,0.6
42445,42446,0.6
164114,164115,0.6
87269,87270,0.6
38380,38381,0.6
84932,84933,0.6
136047,136048,0.6
74896,74897,0.6
15985,15986,0.6
177929,177930,0.6
78572,78573,0.6
35616,35617,0.6
105145,105146,0.6
80585,80586,0.6
90622,90623,0.6
75356,75357,0.6
59418,59419,0.6
11531,11532,0.6
2154,2155,0.6
110511,110512,0.6
126860,126861,0.6
103064,103065,0.6
166568,166569,0.6
111039,111040,0.6
82086,82087,0.6
84892,84893,0.6
16602,16603,0.6
57114,57115,0.6
68919,68920,0.6
90793,90794,0.6
140623,140624,0.6
81224,81225,0.6
98218,98219,0.6
140019,140020,0.6
126264,126265,0.6
186796,186797,0.6
55106,55107,0.6
45602,45603,0.6
149395,149396,0.6
71071,71072,0.6
129661,129662,0.6
3786,3787,0.6
145638,145639,0.6
182484,182485,0.6
100621,100622,0.6
100728,100729,0.6
51839,51840,0.6
101336,101337,0.6
164700,164701,0.6
90451,90452,0.6
99324,99325,0.6
72919,72920,0.6
154372,154373,0.6
60521,60522,0.6
128757,128758,0.6
172025,172026,0.6
97010,97011,0.6
24097,24098,0.6
14648,14649,0.6
31719,31720,0.6
26080,26081,0.6
189402,189403,0.6
144876,144877,0.6
146201,146202,0.6
157326,157327,0.6
87650,87651,0.6
19758,19759,0.6
66079,66080,0.6
50617,50618,0.6
26465,26466,0.6
128415,128416,0.6
112301,112302,0.6
3552,3553,0.6
105803,105804,0.6
96295,96296,0.6
149351,149352,0.6
74044,74045,0.6
90282,90283,0.6
149068,149069,0.6
31992,31993,0.6
102291,102292,0.6
57258,57259,0.6
34723,34724,0.6
55613,55614,0.6
100684,100685,0.6
184570,184571,0.6
130000,130001,0.6
18813,18814,0.6
86992,86993,0.6
54891,54892,0.6
140103,140104,0.6
8282,8283,0.6
182016,182017,0.6
150580,150581,0.6
94769,94770,0.6
129726,129727,0.6
103667,103668,0.6
172337,172338,0.6
31760,31761,0.6
42081,42082,0.6
100545,100546,0.6
86703,86704,0.6
31758,31759,0.6
138785,138786,0.6
89210,89211,0.6
14559,14560,0.6
168485,168486,0.6
158248,158249,0.6
101768,101769,0.6
18578,18579,0.6
163874,163875,0.6
69051,69052,0.6
142975,142976,0.6
141085,141086,0.6
21274,21275,0.6
152095,152096,0.6
147806,147807,0.6
71084,71085,0.6
127696,127697,0.6
157807,157808,0.6
185796,185797,0.6
105114,105115,0.6
185519,185520,0.6
51834,51835,0.6
93594,93595,0.6
93205,93206,0.6
60240,60241,0.6
131468,131469,0.6
123200,123201,0.6
47705,47706,0.6
153354,153355,0.6
106516,106517,0.6
163787,163788,0.6
82473,82474,0.6
26387,26388,0.6
159092,159093,0.6
123505,123506,0.6
162168,162169,0.6
32521,32522,0.6
14736,14737,0.6
108362,108363,0.6
29291,29292,0.6
44682,44683,0.6
31647,31648,0.6
126379,126380,0.6
84970,84971,0.6
30825,30826,0.6
95712,95713,0.6
62103,62104,0.6
85329,85330,0.6
20683,20684,0.6
56388,56389,0.6
143003,143004,0.6
149596,149597,0.6
58257,58258,0.6
168810,168811,0.6
97404,97405,0.6
37056,37057,0.6
20984,20985,0.6
50676,50677,0.6
30517,30518,0.6
74764,74765,0.6
122864,122865,0.6
84123,84124,0.6
101827,101828,0.6
10604,10605,0.6
149773,149774,0.6
53200,53201,0.6
42492,42493,0.6
5931,5932,0.6
32986,32987,0.6
138243,138244,0.6
82965,82966,0.6
47627,47628,0.6
47838,47839,0.6
32605,32606,0.6
136742,136743,0.6
5026,5027,0.6
147729,147730,0.6
3942,3943,0.6
53381,53382,0.6
16302,16303,0.6
35704,35705,0.6
41739,41740,0.6
2556,2557,0.6
33389,33390,0.6
12578,12579,0.6
184421,184422,0.6
184666,184667,0.6
47793,47794,0.6
164142,164143,0.6
77024,77025,0.6
104229,104230,0.6
100776,100777,0.6
156737,156738,0.6
23530,23531,0.6
39671,39672,0.6
169309,169310,0.6
117004,117005,0.6
27905,27906,0.6
147279,147280,0.6
175451,175452,0.6
16494,16495,0.6
70165,70166,0.6
44558,44559,0.6
50246,50247,0.6
14448,14449,0.6
100956,100957,0.6
132591,132592,0.6
185458,185459,0.6
90540,90541,0.6
91040,91041,0.6
41499,41500,0.6
61489,61490,0.6
145245,145246,0.6
55787,55788,0.6
44958,44959,0.6
92360,92361,0.6
71132,71133,0.6
46971,46972,0.6
153104,153105,0.6
101919,101920,0.6
102112,102113,0.6
66935,66936,0.6
120497,120498,0.6
175555,175556,0.6
163993,163994,0.6
118652,118653,0.6
75211,75212,0.6
99718,99719,0.6
48559,48560,0.6
130025,130026,0.6
97145,97146,0.6
57768,57769,0.6
181191,181192,0.6
185915,185916,0.6
157030,157031,0.6
131300,131301,0.6
50287,50288,0.6
93380,93381,0.6
165874,165875,0.6
115863,115864,0.6
24902,24903,0.6
113253,113254,0.6
48945,48946,0.6
181352,181353,0.6
12505,12506,0.6
64811,64812,0.6
166512,166513,0.6
22085,22086,0.6
101151,101152,0.6
21020,21021,0.6
119924,119925,0.6
136924,136925,0.6
5,6,0.6
114890,114891,0.6
50801,50802,0.6
34827,34828,0.6
112684,112685,0.6
187076,187077,0.6
123035,123036,0.6
90668,90669,0.6
23166,23167,0.6
164686,164687,0.6
128266,128267,0.6
67372,67373,0.6
52228,52229,0.6
34221,34222,0.6
184868,184869,0.6
88315,88316,0.6
67655,67656,0.6
88214,88215,0.6
60811,60812,0.6
39738,39739,0.6
96885,96886,0.6
92849,92850,0.6
95392,95393,0.6
16202,16203,0.6
96189,96190,0.6
121487,121488,0.6
177437,177438,0.6
38,39,0.6
17660,17661,0.6
43398,43399,0.6
87447,87448,0.6
21,22,0.6
155197,155198,0.6
28709,28710,0.6
165456,165457,0.6
71153,71154,0.6
9556,9557,0.6
63923,63924,0.6
151996,151997,0.6
22218,22219,0.6
21593,21594,0.6
75893,75894,0.6
54443,54444,0.6
144827,144828,0.6
81391,81392,0.6
38939,38940,0.6
55702,55703,0.6
137973,137974,0.6
70128,70129,0.6
128992,128993,0.6
107541,107542,0.6
60193,60194,0.6
21871,21872,0.6
103829,103830,0.6
54906,54907,0.6
61142,61143,0.6
56406,56407,0.6
107865,107866,0.6
182477,182478,0.6
18641,18642,0.6
176960,176961,0.6
20933,20934,0.6
140817,140818,0.6
12132,12133,0.6
59998,59999,0.6
13964,13965,0.6
180098,180099,0.6
94260,94261,0.6
57918,57919,0.6
39670,39671,0.6
24945,24946,0.6
66559,66560,0.6
64915,64916,0.6
39785,39786,0.6
75946,75947,0.6
62624,62625,0.6
138319,138320,0.6
19300,19301,0.6
111475,111476,0.6
65901,65902,0.6
105753,105754,0.6
68334,68335,0.6
79993,79994,0.6
60487,60488,0.6
77729,77730,0.6
96770,96771,0.6
116741,116742,0.6
118804,118805,0.6
22230,22231,0.6
115183,115184,0.6
41521,41522,0.6
109802,109803,0.6
139418,139419,0.6
130110,130111,0.6
111546,111547,0.6
88314,88315,0.6
136279,136280,0.6
94547,94548,0.6
125336,125337,0.6
171477,171478,0.6
33988,33989,0.6
18989,18990,0.6
125565,125566,0.6
64477,64478,0.6
87896,87897,0.6
120126,120127,0.6
134601,134602,0.6
130605,130606,0.6
4276,4277,0.6
164275,164276,0.6
180826,180827,0.6
120942,120943,0.6
148589,148590,0.6
74115,74116,0.6
12164,12165,0.6
178114,178115,0.6
68680,68681,0.6
9597,9598,0.6
20919,20920,0.6
53708,53709,0.6
3711,3712,0.6
61553,61554,0.6
3882,3883,0.6
131685,131686,0.6
60077,60078,0.6
28987,28988,0.6
26204,26205,0.6
162081,162082,0.6
50076,50077,0.6
154973,154974,0.6
111717,111718,0.6
85067,85068,0.6
37802,37803,0.6
101728,101729,0.6
162209,162210,0.6
165566,165567,0.6
124399,124400,0.6
97078,97079,0.6
63105,63106,0.6
187067,187068,0.6
64076,64077,0.6
110072,110073,0.6
139591,139592,0.6
99931,99932,0.6
60727,60728,0.6
67370,67371,0.6
77648,77649,0.6
82432,82433,0.6
106491,106492,0.6
114429,114430,0.6
3994,3995,0.6
77301,77302,0.6
80677,80678,0.6
81137,81138,0.6
16284,16285,0.6
115923,115924,0.6
147523,147524,0.6
102874,102875,0.6
135115,135116,0.6
160891,160892,0.6
136755,136756,0.6
53666,53667,0.6
24564,24565,0.6
130522,130523,0.6
83552,83553,0.6
88047,88048,0.6
169281,169282,0.6
124876,124877,0.6
163238,163239,0.6
86113,86114,0.6
131844,131845,0.6
80980,80981,0.6
182481,182482,0.6
92154,92155,0.6
71498,71499,0.6
129520,129521,0.6
189599,189600,0.6
180796,180797,0.6
28438,28439,0.6
5420,5421,0.6
95742,95743,0.6
46593,46594,0.6
120,121,0.6
15936,15937,0.6
145415,145416,0.6
61739,61740,0.6
47780,47781,0.6
163732,163733,0.6
109720,109721,0.6
181199,181200,0.6
19819,19820,0.6
97339,97340,0.6
3157,3158,0.6
24955,24956,0.6
169790,169791,0.6
160784,160785,0.6
27911,27912,0.6
44117,44118,0.6
127308,127309,0.6
27560,27561,0.6
80506,80507,0.6
138457,138458,0.6
144054,144055,0.6
157558,157559,0.6
177963,177964,0.6
149723,149724,0.6
117893,117894,0.6
35189,35190,0.6
46555,46556,0.6
1114,1115,0.6
150876,150877,0.6
107349,107350,0.6
80496,80497,0.6
94301,94302,0.6
189016,189017,0.6
58083,58084,0.6
98529,98530,0.6
89614,89615,0.6
82975,82976,0.6
122902,122903,0.6
68152,68153,0.6
17459,17460,0.6
54594,54595,0.6
27021,27022,0.6
38861,38862,0.6
175797,175798,0.6
28098,28099,0.6
77993,77994,0.6
29481,29482,0.6
56691,56692,0.6
121413,121414,0.6
84046,84047,0.6
106066,106067,0.6
96613,96614,0.6
34610,34611,0.6
17452,17453,0.6
130587,130588,0.6
90646,90647,0.6
918,919,0.6
53129,53130,0.6
184371,184372,0.6
135102,135103,0.6
66120,66121,0.6
34172,34173,0.6
161773,161774,0.6
132927,132928,0.6
51023,51024,0.6
144204,144205,0.6
147242,147243,0.6
181982,181983,0.6
180465,180466,0.6
145557,145558,0.6
53342,53343,0.6
15185,15186,0.6
176049,176050,0.6
66916,66917,0.6
161686,161687,0.6
29337,29338,0.6
168919,168920,0.6
85535,85536,0.6
86600,86601,0.6
66465,66466,0.6
129510,129511,0.6
155050,155051,0.6
35886,35887,0.6
82139,82140,0.6
115249,115250,0.6
164960,164961,0.6
9291,9292,0.6
186217,186218,0.6
87050,87051,0.6
164739,164740,0.6
124127,124128,0.6
144232,144233,0.6
62589,62590,0.6
32147,32148,0.6
78914,78915,0.6
57855,57856,0.6
80375,80376,0.6
182120,182121,0.6
160570,160571,0.6
104998,104999,0.6
89129,89130,0.6
117710,117711,0.6
74965,74966,0.6
56024,56025,0.6
115631,115632,0.6
28812,28813,0.6
138876,138877,0.6
118867,118868,0.6
81527,81528,0.6
67106,67107,0.6
2316,2317,0.6
69298,69299,0.6
144782,144783,0.6
187750,187751,0.6
12409,12410,0.6
151535,151536,0.6
70125,70126,0.6
96454,96455,0.6
53283,53284,0.6
154254,154255,0.6
56246,56247,0.6
122178,122179,0.6
79642,79643,0.6
43409,43410,0.6
172483,172484,0.6
60002,60003,0.6
8362,8363,0.6
115653,115654,0.6
120538,120539,0.6
82945,82946,0.6
44169,44170,0.6
180274,180275,0.6
137463,137464,0.6
79490,79491,0.6
95567,95568,0.6
94930,94931,0.6
97751,97752,0.6
123964,123965,0.6
129544,129545,0.6
111412,111413,0.6
94423,94424,0.6
100639,100640,0.6
34294,34295,0.6
35629,35630,0.6
99961,99962,0.6
114034,114035,0.6
29486,29487,0.6
79033,79034,0.6
84888,84889,0.6
72897,72898,0.6
171658,171659,0.6
155019,155020,0.6
98375,98376,0.6
77383,77384,0.6
7035,7036,0.6
160321,160322,0.6
159614,159615,0.6
184746,184747,0.6
1516,1517,0.6
127367,127368,0.6
166733,166734,0.6
177347,177348,0.6
6299,6300,0.6
58929,58930,0.6
78264,78265,0.6
110444,110445,0.6
157460,157461,0.6
102222,102223,0.6
62369,62370,0.6
92403,92404,0.6
88496,88497,0.6
6945,6946,0.6
80043,80044,0.6
183782,183783,0.6
116374,116375,0.6
35941,35942,0.6
30007,30008,0.6
86928,86929,0.6
4903,4904,0.6
128227,128228,0.6
55816,55817,0.6
48928,48929,0.6
29527,29528,0.6
64273,64274,0.4
130700,130701,0.4
169283,169284,0.4
142428,142429,0.4
1173,1174,0.4
1693,1694,0.4
183533,183534,0.4
81838,81839,0.4
112305,112306,0.4
178270,178271,0.4
168182,168183,0.4
168584,168585,0.4
146387,146388,0.4
4836,4837,0.4
108969,108970,0.4
79621,79622,0.4
165708,165709,0.4
61663,61664,0.4
9400,9401,0.4
182813,182814,0.4
98136,98137,0.4
129795,129796,0.4
127067,127068,0.4
80818,80819,0.4
180759,180760,0.4
92461,92462,0.4
127509,127510,0.4
51564,51565,0.4
163820,163821,0.4
159379,159380,0.4
155508,155509,0.4
134706,134707,0.4
8040,8041,0.4
155080,155081,0.4
187496,187497,0.4
38240,38241,0.4
156760,156761,0.4
40838,40839,0.4
96289,96290,0.4
31672,31673,0.4
165529,165530,0.4
142352,142353,0.4
48986,48987,0.4
142506,142507,0.4
73246,73247,0.4
8353,8354,0.4
170041,170042,0.4
134079,134080,0.4
75101,75102,0.4
21557,21558,0.4
50,51,0.4
130366,130367,0.4
20493,20494,0.4
2529,2530,0.4
53801,53802,0.4
152137,152138,0.4
168732,168733,0.4
172598,172599,0.4
178317,178318,0.4
94479,94480,0.4
181717,181718,0.4
135754,135755,0.4
66451,66452,0.4
10171,10172,0.4
189705,189706,0.4
84898,84899,0.4
19079,19080,0.4
64699,64700,0.4
22087,22088,0.4
183368,183369,0.4
174937,174938,0.4
103879,103880,0.4
95121,95122,0.4
13309,13310,0.4
141788,141789,0.4
12706,12707,0.4
92870,92871,0.4
63367,63368,0.4
44955,44956,0.4
185068,185069,0.4
61783,61784,0.4
47297,47298,0.4
183893,183894,0.4
107911,107912,0.4
110986,110987,0.4
144651,144652,0.4
166074,166075,0.4
137713,137714,0.4
87357,87358,0.4
129786,129787,0.4
32850,32851,0.4
45143,45144,0.4
125723,125724,0.4
69549,69550,0.4
97650,97651,0.4
141350,141351,0.4
92036,92037,0.4
22513,22514,0.4
14737,14738,0.4
176644,176645,0.4
167697,167698,0.4
13357,13358,0.4
28535,28536,0.4
85653,85654,0.4
107507,107508,0.4
21527,21528,0.4
85437,85438,0.4
123690,123691,0.4
59317,59318,0.4
172082,172083,0.4
60519,60520,0.4
179911,179912,0.4
15451,15452,0.4
111184,111185,0.4
9821,9822,0.4
28735,28736,0.4
45474,45475,0.4
34528,34529,0.4
140984,140985,0.4
174085,174086,0.4
133281,133282,0.4
93702,93703,0.4
41066,41067,0.4
122741,122742,0.4
132501,132502,0.4
65396,65397,0.4
86652,86653,0.4
104736,104737,0.4
99814,99815,0.4
187558,187559,0.4
151624,151625,0.4
100876,100877,0.4
183912,183913,0.4
54990,54991,0.4
105958,105959,0.4
158283,158284,0.4
53174,53175,0.4
20881,20882,0.4
14634,14635,0.4
84918,84919,0.4
189304,189305,0.4
90571,90572,0.4
137294,137295,0.4
146031,146032,0.4
32059,32060,0.4
59819,59820,0.4
73995,73996,0.4
124372,124373,0.4
10850,10851,0.4
73913,73914,0.4
174276,174277,0.4
26341,26342,0.4
148020,148021,0.4
127951,127952,0.4
2679,2680,0.4
104557,104558,0.4
106598,106599,0.4
140991,140992,0.4
151162,151163,0.4
60571,60572,0.4
17281,17282,0.4
88983,88984,0.4
53235,53236,0.4
126471,126472,0.4
50911,50912,0.4
148778,148779,0.4
122475,122476,0.4
114324,114325,0.4
146285,146286,0.4
164796,164797,0.4
86064,86065,0.4
89813,89814,0.4
104142,104143,0.4
136813,136814,0.4
176314,176315,0.4
59546,59547,0.4
152578,152579,0.4
16726,16727,0.4
76083,76084,0.4
164840,164841,0.4
80530,80531,0.4
39218,39219,0.4
79839,79840,0.4
147791,147792,0.4
156943,156944,0.4
70626,70627,0.4
99925,99926,0.4
73758,73759,0.4
14254,14255,0.4
147868,147869,0.4
23481,23482,0.4
100355,100356,0.4
150353,150354,0.4
95293,95294,0.4
47698,47699,0.4
180697,180698,0.4
45854,45855,0.4
206,207,0.4
88031,88032,0.4
55396,55397,0.4
141090,141091,0.4
40754,40755,0.4
47469,47470,0.4
105047,105048,0.4
34056,34057,0.4
153869,153870,0.4
99303,99304,0.4
160021,160022,0.4
86565,86566,0.4
36726,36727,0.4
63705,63706,0.4
159052,159053,0.4
53389,53390,0.4
119022,119023,0.4
179623,179624,0.4
59833,59834,0.4
126605,126606,0.4
7635,7636,0.4
54836,54837,0.4
135712,135713,0.4
97131,97132,0.4
39149,39150,0.4
72563,72564,0.4
79310,79311,0.4
33021,33022,0.4
148045,148046,0.4
145573,145574,0.4
44447,44448,0.4
18214,18215,0.4
67861,67862,0.4
7012,7013,0.4
37993,37994,0.4
156127,156128,0.4
115528,115529,0.4
172396,172397,0.4
188671,188672,0.4
91987,91988,0.4
18436,18437,0.4
31512,31513,0.4
16498,16499,0.4
26416,26417,0.4
50576,50577,0.4
146883,146884,0.4
31087,31088,0.4
186432,186433,0.4
145063,145064,0.4
62618,62619,0.4
44232,44233,0.4
52011,52012,0.4
73420,73421,0.4
111801,111802,0.4
8494,8495,0.4
166199,166200,0.4
52012,52013,0.4
113799,113800,0.4
460,461,0.4
50296,50297,0.4
143623,143624,0.4
151748,151749,0.4
145699,145700,0.4
